utterance,intent,category,tags,tagalog
what do I need to do to switch to another account?,switch_account,ACCOUNT,BI,Ano ang kailangan kong gawin upang makabuo ng ibang account?
I need assistance using another account,switch_account,ACCOUNT,B,Kailangan ko ng tulong sa paggamit ng isa pang account
switching to another account,switch_account,ACCOUNT,BK,Pag - uulat ng isa pang salaysay
I want assistance using another account,switch_account,ACCOUNT,B,Nais ko ng tulong sa paggamit ng isa pang account
how can i use my new user profile,switch_account,ACCOUNT,BILQ,kung paano ko magagamit ang aking bagong profile
could you help me use another account?,switch_account,ACCOUNT,BIP,Matutulungan mo ba akong gumamit ng isa pang account?
how can I use another account?,switch_account,ACCOUNT,BI,paano ko magagamit ang isa pang salaysay?
is it possible to switch to another account?,switch_account,ACCOUNT,BI,Posible bang gumawa ng ibang account?
help me using a different profile,switch_account,ACCOUNT,BL,ay tumutulong sa akin na gamitin ang kakaibang katangian
can ya help me change to a different goddamn user profile,switch_account,ACCOUNT,BILQW,ay makatutulong sa akin na magbago tungo sa ibang paglalarawan na gumagamit ng goddamn
I want help to switch user,switch_account,ACCOUNT,B,Nais ko ng tulong upang palitan ang gumagamit
what do i have to do to change to another user account,switch_account,ACCOUNT,BILQ,kung ano ang kailangang gawin ng i upang palitan ang isa pang user account
would it be possible to use another account?,switch_account,ACCOUNT,BIP,Posible kayang gumamit ng ibang account?
how can I switch to another account?,switch_account,ACCOUNT,BI,paano ako magkakaroon ng isa pang account?
assistance using another account,switch_account,ACCOUNT,B,tulong na ginagamit ang isa pang salaysay
I want assistance switching user,switch_account,ACCOUNT,B,Nais ko ng tulong upang mailipat ang gumagamit
I need help to change to a different account,switch_account,ACCOUNT,BL,Kailangan ko ng tulong upang baguhin ang aking account
can I use another account?,switch_account,ACCOUNT,BI,Puwede ba akong gumamit ng ibang account?
help to use another account,switch_account,ACCOUNT,B,na gamitin ang isa pang ulat
I want help switching to my new account,switch_account,ACCOUNT,BL,Nais ko ng tulong sa pagbaling sa aking bagong account
switching to another user,switch_account,ACCOUNT,BK,Nagtutungo sa ibang gumagamit
i do not ned this user help using my new one,switch_account,ACCOUNT,BCELQZ,Hindi i-release ang gumagamit na ito ay tumutulong sa paggamit ng aking bagong manga
hewlp me use a different user account,switch_account,ACCOUNT,BLZ,howlp ako ay gumagamit ng ibang user account
need assistance to use a new profile,switch_account,ACCOUNT,BLQ,nangangailangan ng tulong upang magamit ang isang bagong katangian
can you help me switching to my new user account?,switch_account,ACCOUNT,BIL,Matutulungan mo ba akong bumaling sa aking bagong account?
I do not know how I could switch user,switch_account,ACCOUNT,BEP,Hindi ko alam kung paano ko mapapalitan ang gumagamit
can i use my new fucking account,switch_account,ACCOUNT,BILQW,magagamit ko ang aking bagong account
where to change to a new user profile?,switch_account,ACCOUNT,BIL,kung saan magbabago tungo sa isang bagong user profile?
how to use another account?,switch_account,ACCOUNT,BI,kung paano gagamitin ang isa pang ulat?
i do not  use this user how can i change to the other one,switch_account,ACCOUNT,BCEILQZ,Hindi ginagamit ng gumagamit na ito kung paano makapagbabago ang i sa isa pa
I want assistance switching to another account,switch_account,ACCOUNT,B,Nais ko ng tulong na bumaling sa isa pang account
I want help switching user,switch_account,ACCOUNT,B,Nais ko ng tulong upang mailipat ang gumagamit
can you help me switch to another account?,switch_account,ACCOUNT,BI,Matutulungan mo ba akong gumawa ng ibang account?
I do not know what to do to switch user,switch_account,ACCOUNT,BE,Hindi ko alam kung ano ang gagawin upang palitan ang gumagamit
assistance to switch user,switch_account,ACCOUNT,B,tulong upang palitan ang gumagamit
I try to switch to another account,switch_account,ACCOUNT,B,Sinisikap kong gumawa ng ibang account
help me using my new profile,switch_account,ACCOUNT,BL,ay tumutulong sa akin na gamitin ang aking bagong profile
I try to change to a new user profile,switch_account,ACCOUNT,BL,Sinisikap kong lumipat sa bagong user profile
can you help me switch user?,switch_account,ACCOUNT,BI,matutulungan mo ba akong magpalit ng user?
I don't know what I have to do to switch user,switch_account,ACCOUNT,B,Hindi ko alam kung ano ang dapat kong gawin upang palitan ang gumagamit
switch to another account,switch_account,ACCOUNT,BK,Buksan ang isa pang account
how do I switch to another account?,switch_account,ACCOUNT,BI,paano ako gagawa ng ibang account?
is it possible to switch user?,switch_account,ACCOUNT,BI,posible bang palitan ang gumagamit nito?
I need assistance using another profile,switch_account,ACCOUNT,BL,Kailangan ko ng tulong sa paggamit ng ibang katangian
I need assistance switching user,switch_account,ACCOUNT,B,Kailangan ko ng tulong upang mailipat ang gumagamit
i need assistance to switch to a different user profile,switch_account,ACCOUNT,BLQ,Kailangan ng tulong para makapag - adjust sa ibang user profile
I want help to use another account,switch_account,ACCOUNT,B,Nais ko ng tulong upang magamit ang isa pang account
can I changew to another profile?,switch_account,ACCOUNT,BILZ,Maaari ba akong magbago tungo sa ibang katangian?
I do not know howI can change to a different account,switch_account,ACCOUNT,BELZ,Hindi ko alam kung paano ako maaaring magbago tungo sa ibang account
how do I use another account?,switch_account,ACCOUNT,BI,paano ako gagamit ng ibang account?
could I use another account?,switch_account,ACCOUNT,BIP,Puwede ko bang gamitin ang isa pang account?
what do I need to do to use another user profle?,switch_account,ACCOUNT,BILZ,Ano ang kailangan kong gawin upang gamitin ang isa pang user profle?
can I switch user?,switch_account,ACCOUNT,BI,Maaari ko bang palitan ang gumagamit nito?
i do not know what i have to do to switch to my new profile,switch_account,ACCOUNT,BELQ,Hindi ko alam kung ano ang dapat kong gawin para maging bago ang profile ko
how to change user?,switch_account,ACCOUNT,BIL,kung paano babaguhin ang gumagamit?
could you help me switching to another account?,switch_account,ACCOUNT,BIP,Matutulungan mo ba akong mag - account?
assistance changing to a different account,switch_account,ACCOUNT,BL,pagtulong sa iba pang account
change to my other user profile,switch_account,ACCOUNT,BKL,lumipat sa ibang user profile
need to change to a new account,switch_account,ACCOUNT,BLQ,kailangang baguhin ang isang bagong account
I don't know how I can switch to another account,switch_account,ACCOUNT,B,Hindi ko alam kung paano ako makahahanap ng ibang account
assistance switching user,switch_account,ACCOUNT,B,paglipat ng tulong sa gumagamit
how could I switch user?,switch_account,ACCOUNT,BIP,paano ko mapapalitan ang gumagamit nito?
switching user,switch_account,ACCOUNT,BK,Pinapalitan ang gumagamit
I want help tp use another bloody profile,switch_account,ACCOUNT,BLWZ,Nais ko ng tulong na gamitin ang isa pang madugong katangian
I can't switch to another account,switch_account,ACCOUNT,B,Hindi ako maaaring bumaling sa ibang account
I try to switch to another user account,switch_account,ACCOUNT,BL,Sinisikap kong bumaling sa ibang user account
where can i change to my new profile,switch_account,ACCOUNT,BILQ,kung saan maaari akong magbago tungo sa aking bagong katangian
"I do not need this user profile, I have to use the other one",switch_account,ACCOUNT,BCEL,"Hindi ko kailangan ang user profile na ito, kailangan kong gamitin ang isa pa"
what do I have to do to change to a different user profile?,switch_account,ACCOUNT,BIL,ano ang kailangan kong gawin upang baguhin ang ibang katangian ng gumagamit?
what do i need to do to use my new profile,switch_account,ACCOUNT,BILQ,kung ano ang kailangan kong gawin upang gamitin ang aking bagong profile
how do i change to a new profile,switch_account,ACCOUNT,BILQ,kung paano nagbabago tungo sa isang bagong profile
I don't know what I have to do to switch to another account,switch_account,ACCOUNT,B,Hindi ko alam kung ano ang dapat kong gawin upang magsulit sa ibang account
I would like to switch user,switch_account,ACCOUNT,BP,Nais kong palitan ang gumagamit
I wanbt assistance changing to another user profile,switch_account,ACCOUNT,BLZ,Gusto ko ng tulong para magbagong - buhay sa ibang user profile
I have got to use another account,switch_account,ACCOUNT,B,Kailangan kong gumamit ng isa pang account
I want assistance to switch to another account,switch_account,ACCOUNT,B,Nais ko ng tulong upang bumaling sa isa pang account
assistance switching to another account,switch_account,ACCOUNT,B,paghingi ng tulong sa iba pang account
can uhelp me switch to my new account,switch_account,ACCOUNT,BILQ,ay makatutulong sa akin na bumaling sa aking bagong account
what do i need to do to use a different account,switch_account,ACCOUNT,BILQ,kung ano ang kailangan kong gawin upang gumamit ng ibang account
i dont know what i need to do to switch to another account,switch_account,ACCOUNT,BQ,Hindi ko alam kung ano ang kailangan kong gawin para mag-iba ng account
where do I switch user?,switch_account,ACCOUNT,BI,Saan ko pinapalitan ang gumagamit nito?
need assistance to use my new profile,switch_account,ACCOUNT,BLQ,nangangailangan ng tulong upang magamit ang aking bagong katangian
want assistance changing to a new account,switch_account,ACCOUNT,BLQ,ay nagnanais ng tulong na nagbabago tungo sa isang bagong account
I do not know what I have to do to switch user,switch_account,ACCOUNT,BE,Hindi ko alam kung ano ang dapat kong gawin upang palitan ang gumagamit
help me to use another account,switch_account,ACCOUNT,B,ay tumutulong sa akin na gamitin ang isa pang account
I do not know how I could switch to another account,switch_account,ACCOUNT,BEP,Hindi ko alam kung paano ako makahahanap ng ibang account
need to switch to a different account,switch_account,ACCOUNT,BLQ,Kailangang gumawa ng ibang account
switching to new profile,switch_account,ACCOUNT,BKL,Pagbaling sa bagong katangian
assistance to switch to another account,switch_account,ACCOUNT,B,tulong upang makapunta sa isa pang account
I don't know what to do to switch user,switch_account,ACCOUNT,B,Hindi ko alam kung ano ang gagawin upang palitan ang gumagamit
I do not know how to switch user,switch_account,ACCOUNT,BE,Hindi ko alam kung paano magpalit ng user
I need help to switch user,switch_account,ACCOUNT,B,Kailangan ko ng tulong upang mailipat ang gumagamit
assistance changing to a new user profile,switch_account,ACCOUNT,BL,tumutulong na baguhin ang kalagayan ng isang bagong gumagamit
where do I change user?,switch_account,ACCOUNT,BIL,saan ko ba pinapalitan ang gumagamit nito?
i dont know how to change to a different user account,switch_account,ACCOUNT,BLQ,Hindi alam kung paano magbago sa ibang user account
I don't know how I could switch user,switch_account,ACCOUNT,BP,Hindi ko alam kung paano ko mapapalitan ang gumagamit
can you help me to switch to another user account?,switch_account,ACCOUNT,BIL,Matutulungan mo ba akong bumaling sa ibang user account?
how could I switch to another account?,switch_account,ACCOUNT,BIP,paano ako makapag - uulat ng isa pa?
I cannot switch to my new goddamn user profile,switch_account,ACCOUNT,BELW,"Hindi ako maaaring bumaling sa aking bagong "" goddamn user profile """
is it possible to change to a different account?,switch_account,ACCOUNT,BIL,Posible bang magbago tungo sa ibang ulat?
where can I switch to my new profile?,switch_account,ACCOUNT,BIL,saan ako maaaring bumaling sa aking bagong katangian?
help using another account,switch_account,ACCOUNT,B,ay tumutulong sa paggamit ng isa pang salaysay
I need help changing to another account,switch_account,ACCOUNT,BL,Kailangan ko ng tulong upang baguhin ang aking account
can I switch to another account?,switch_account,ACCOUNT,BI,Maaari ba akong gumawa ng isa pang account?
I want help switching to another account,switch_account,ACCOUNT,B,Nais ko ng tulong sa pagbaling sa isa pang account
I do not know how I can switch user,switch_account,ACCOUNT,BE,Hindi ko alam kung paano ko maaaring palitan ang gumagamit nito
i do not need this account how do i switch to my other one,switch_account,ACCOUNT,BCEILQ,hindi na kailangan ang salaysay na ito kung paano ako babaling sa isa ko pang account
i want assistance to change to another account,switch_account,ACCOUNT,BLQ,Gusto ko ng tulong para mailipat sa ibang account
need to switch to a different user profile,switch_account,ACCOUNT,BLQ,Kailangang bumaling sa ibang uri ng gumagamit
I do not know what I have to do to switch to another account,switch_account,ACCOUNT,BE,Hindi ko alam kung ano ang dapat kong gawin upang gumawa ng ibang account
I cannot switch user,switch_account,ACCOUNT,BE,Hindi ko kayang magpalit ng user
using another user,switch_account,ACCOUNT,BK,paggamit ng isa pang gumagamit
i do not sue this user profile can i switch to the new one,switch_account,ACCOUNT,BCEILQZ,Hindi idemanda ang profile na ito ng gumagamit ay maaaring lumipat sa bagong profile
I want to change to another user account,switch_account,ACCOUNT,BL,Gusto kong lumipat sa ibang user account
I want assistance to switch user,switch_account,ACCOUNT,B,Nais ko ng tulong upang palitan ang gumagamit
ino longer want this user account how can i use the new one,switch_account,ACCOUNT,BCEILQZ,Nais ng user account na ito kung paano ko magagamit ang bagong account
I have to use another account,switch_account,ACCOUNT,B,Kailangan kong gumamit ng isa pang account
what do I have to do to switch user?,switch_account,ACCOUNT,BI,ano ang kailangan kong gawin upang palitan ang gumagamit?
is it possible to switch to my  new account?,switch_account,ACCOUNT,BILZ,Posible bang bumaling sa aking bagong account?
